,T_DATA_RT,T_DATA_F1_RT,T_DATA_F2_RT,T_DATA_F3_RT,I_DATA_RT,I_DATA_F1_RT,I_DATA_F2_RT,I_DATA_F3_RT,M_DATA_RT,M_DATA_F1_RT,M_DATA_F2_RT,M_DATA_F3_RT,R_DATA_RT,R_DATA_F1_RT,R_DATA_F2_RT,R_DATA_F3_RT,L_DATA_RT,L_DATA_F1_RT,L_DATA_F2_RT,L_DATA_F3_RT
251,63.0,63.00000000000001,65.31689716360748,65.31689716361915,41.0,58.74000000000001,60.55381036638272,64.1962780556497,45.0,55.27999999999997,53.028416479274114,59.65725181059104,44.0,58.48999999999998,59.51678219026907,63.81132632979518,35.0,55.38,54.75249832209024,61.97723433406061
252,63.0,63.00000000000001,65.31689716360748,65.31689716361915,41.0,58.52000000000001,60.22878955227961,64.0933248168642,45.0,55.09999999999997,52.7892395189164,59.41320179784899,44.0,58.29999999999998,59.20042892789208,63.68864743263924,35.0,55.1,54.301367669316626,61.757216236157696
253,63.0,63.00000000000001,65.31689716360748,65.31689716361915,40.0,58.290000000000006,59.89046709288217,63.98358013126997,45.0,54.91999999999997,52.55500586064137,59.16605529912322,43.0,58.09999999999998,58.876487500381934,63.55946925436068,34.0,54.81,53.842172823668236,61.528150072210806
254,63.0,63.00000000000001,65.31689716360748,65.31689716361915,40.0,58.06000000000001,59.538903717387306,63.866782402949035,45.0,54.739999999999974,52.325620910372336,58.9161061199538,43.0,57.899999999999984,58.54517475757549,63.423646153004896,34.0,54.52,53.37524993516658,61.28992538111162
255,63.0,63.00000000000001,65.31689716360748,65.31689716361915,39.0,57.82000000000001,59.17421507055841,63.74267241592927,45.0,54.559999999999974,52.101019321874105,58.66365539002779,42.0,57.68999999999998,58.20669643788732,63.281038949234,34.0,54.23,52.90097332442025,61.042449428766496
256,63.0,63.00000000000001,65.31689716360748,65.31689716361915,39.0,57.58000000000001,58.79656744256395,63.61099431946486,45.0,54.379999999999974,51.88116090434468,58.40901083131599,42.0,57.47999999999998,57.86124864897896,63.13151617855864,34.0,53.94,52.41980824844899,60.78565086352065
257,63.0,63.00000000000001,65.31689716360748,65.31689716361915,37.0,57.32000000000001,58.40614444822498,63.47149594915286,44.0,54.18999999999997,51.66599769244333,58.152485409318395,42.0,57.26999999999998,57.50904834459904,62.97495458680398,34.0,53.65,51.93232751533478,60.519482800061176
258,63.0,63.00000000000001,65.31689716360748,65.31689716361915,37.0,57.06000000000001,58.00305917930881,63.323927976009315,44.0,53.99999999999997,51.45541582701573,57.89439428397522,42.0,57.05999999999998,57.150359999102704,62.81124011900062,34.0,53.36,51.439196071061986,60.24392595468892
259,63.0,63.00000000000001,65.31689716360748,65.31689716361915,36.0,56.790000000000006,57.587335513793356,63.16804377651915,44.0,53.809999999999974,51.24924310088417,57.635052613814395,41.0,56.83999999999998,56.78546042971391,62.640269333546875,34.0,53.07,50.94115657892337,59.958992961621085
260,63.0,63.00000000000001,65.31689716360748,65.31689716361915,35.0,56.51000000000001,57.15900886465915,63.00360168750035,44.0,53.619999999999976,51.047314372639775,57.37477471199235,41.0,56.61999999999998,56.414636765555514,62.46195117914262,33.0,52.77,50.438986814658236,59.66473077780997
261,63.0,63.00000000000001,65.31689716360748,65.31689716361915,35.0,56.23000000000001,56.71818579063348,62.83036876339303,43.0,53.41999999999997,50.84947094871064,57.11387265190728,40.0,56.38999999999998,56.03821366052551,62.276209075371874,33.0,52.47,49.933432509437225,59.3612196274897
262,63.0,63.00000000000001,65.31689716360748,65.31689716361915,35.0,55.95000000000001,56.26506687540968,62.64812524662277,43.0,53.21999999999997,50.65550173507983,56.85265439825413,40.0,56.15999999999998,55.656518649600564,62.08298149398011,33.0,52.17,49.42520647765326,59.04857064365451
263,63.0,63.00000000000001,65.31689716360748,65.31689716361915,34.0,55.66000000000001,55.799966171327895,62.45666788157204,42.0,53.00999999999997,50.46512091800959,56.59142153381408,39.0,55.91999999999998,55.26985149929414,61.882221209925866,32.0,51.86,48.91501706815121,58.726923536761795
264,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,55.36000000000001,55.323240005249616,62.255809849822846,41.0,52.78999999999997,50.27794889295713,56.33046548264176,37.0,55.65999999999998,54.87842816445003,61.67389454757509,31.0,51.54,48.40350568361942,58.396443714275144
265,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,55.06000000000001,54.83522380113196,62.045378887361295,41.0,52.56999999999997,50.09349621968586,56.07006301926312,37.0,55.399999999999984,54.48230277943206,61.45798004177701,31.0,51.22,47.89119201817628,58.05731834850701
266,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,54.76000000000001,54.336293024655575,61.82521730711241,41.0,52.34999999999997,49.911179534687655,55.81047235107794,37.0,55.13999999999998,54.08141661763168,61.234467173031014,31.0,50.9,47.37851397040879,57.709752706194514
267,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,54.46000000000001,53.82694569641727,61.595184863676984,39.0,52.10999999999997,49.73027811374541,55.5519285727437,36.0,54.86999999999998,53.67567125329865,61.003355757344764,30.0,50.57,46.86580504429322,57.35396673162317
268,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,54.16000000000001,53.30781585568117,61.355162350757524,38.0,51.85999999999997,49.54992588194058,55.29463918858099,35.0,54.58999999999998,53.264935101861646,60.764654749998,28.0,50.22,46.353216811099706,56.990190708892435
269,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,53.86000000000001,52.7796551461051,61.105054648189636,38.0,51.60999999999997,49.36925136365552,55.03878264863445,35.0,54.30999999999998,52.84910775405742,60.51838170435181,28.0,49.87,45.840797554840215,56.61866247320538
270,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,53.56000000000001,52.24331554242691,60.8447926721662,36.0,51.339999999999975,49.18744305292608,54.78450839405675,34.0,54.01999999999998,52.428176507325645,60.264563976836044,27.0,49.51,45.328620665098356,56.23962658977897
271,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,53.26000000000001,51.699733185655745,60.574333755203796,36.0,51.06999999999997,49.00366108204056,54.53193532536751,34.0,53.72999999999998,52.00217814330145,60.00323912853229,27.0,49.15,44.816781079384114,55.853332357546044
272,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,52.96000000000001,51.14991329454473,60.293661215608545,35.0,50.78999999999997,48.817018018538754,54.28115006396078,33.0,53.42999999999998,51.571164849829174,59.73445344723778,26.0,48.78,44.30536281983956,55.46003137303918
273,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,52.66000000000001,50.59491612039601,60.00278379164255,34.0,50.49999999999997,48.6266207775012,54.03220621749571,32.0,53.11999999999998,51.135174043152254,59.45825940378308,25.0,48.4,43.79441042388702,55.0599758896404
274,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,52.36000000000001,50.035843911245124,59.70173553786894,34.0,50.20999999999997,48.43157868683747,53.78512454347278,32.0,52.80999999999998,50.69420185337031,59.17471335130428,25.0,48.02,43.283904027354716,54.65341730680066
275,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,52.06000000000001,49.47382885238656,59.39057728967543,34.0,49.91999999999997,48.231039936496316,53.539895077443184,32.0,52.49999999999998,50.24826748334163,58.88387636950493,25.0,47.64,42.773796158309885,54.24060536832851
276,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,51.76000000000001,48.91002194815293,59.069398910976695,33.0,49.619999999999976,48.024223637496064,53.296479236506556,32.0,52.18999999999998,49.797498939992714,58.58581729211759,24.0,47.25,42.26401525151685,53.82178682629484
277,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,51.46000000000001,48.345582811363954,58.738319877542686,32.0,49.309999999999974,47.81041861233766,53.054810143598296,31.0,51.86999999999998,49.342120376110536,58.280613555192296,23.0,46.85,41.754439793880735,53.39720306118854
278,63.0,63.00000000000001,65.31689716360748,65.31689716361915,34.0,51.17000000000001,47.78169947158885,58.39748838161965,31.0,48.989999999999974,47.58895283852889,52.81479313561957,30.0,51.539999999999985,48.88235273332623,57.968350115882295,22.0,46.44,41.24493420965307,52.96708913189502
279,63.0,63.00000000000001,65.31689716360748,65.31689716361915,34.0,50.88000000000001,47.21966365278647,58.047081463645206,31.0,48.66999999999997,47.35910807858876,52.576305853732364,30.0,51.20999999999998,48.418326091742344,57.64911842372431,22.0,46.03,40.73535149515512,52.531672929371226
280,63.0,63.00000000000001,65.31689716360748,65.31689716361915,35.0,50.60000000000001,46.660906954782966,57.687307208361815,29.0,48.32999999999997,47.12007424454971,52.339196805030895,29.0,50.86999999999998,47.95009044437663,57.323015445079484,21.0,45.61,40.22550651358001,52.09117326355038
281,63.0,63.00000000000001,65.31689716360748,65.31689716361915,35.0,50.32000000000001,46.106914820354824,57.318408155053156,27.0,47.96999999999997,46.8709974513539,52.103283176118104,29.0,50.52999999999998,47.4777132118394,56.99014332263521,21.0,45.19,39.71524020503434,51.64579935718269
282,63.0,63.00000000000001,65.31689716360748,65.31689716361915,34.0,50.03000000000001,45.55909163084284,56.940662830975874,25.0,47.589999999999975,46.61096462073515,51.86834742768513,28.0,50.17999999999998,47.00133595030773,56.65060901346951,20.0,44.76,39.2044760593784,51.195751004068136
283,63.0,63.00000000000001,65.31689716360748,65.31689716361915,34.0,49.74000000000001,45.0186711457728,56.55438327822664,25.0,47.20999999999997,46.33896140244993,51.634135761370096,28.0,49.829999999999984,46.521136347978775,56.304523327053396,20.0,44.33,38.693181895028694,50.741218730291834
284,63.0,63.00000000000001,65.31689716360748,65.31689716361915,34.0,49.45000000000001,44.48672591818715,56.15991197248666,25.0,46.82999999999997,46.05395262698502,51.40036117226957,28.0,49.47999999999998,46.03729440480443,55.9520006054489,20.0,43.9,38.1813358355145,50.282385126111706
285,63.0,63.00000000000001,65.31689716360748,65.31689716361915,34.0,49.16000000000001,43.96423481805854,55.75762055212019,23.0,46.42999999999997,45.7549536500844,51.166707616148386,27.0,49.11999999999998,45.549991694116045,55.593158972247394,19.0,43.46,37.66892538082257,49.81942545247578
286,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,48.86000000000001,43.452084743818745,55.347907232018635,21.0,46.00999999999997,45.441034838256975,50.932775516808405,26.0,48.74999999999998,45.05941065777557,55.22811991346453,19.0,43.02,37.15597566929543,49.35250760605803
287,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,48.56000000000001,42.951014303423094,54.93119132123604,19.0,45.57999999999997,45.10840266710535,50.69819750016459,25.0,48.36999999999998,44.56570478910201,54.85700610673288,18.0,42.57,36.64257412108553,48.881793268627774
288,63.0,63.00000000000001,65.31689716360748,65.31689716361915,33.0,48.26000000000001,42.46162335094428,54.50790813637297,19.0,45.16999999999997,44.75325394599206,50.462464838621415,25.0,47.98999999999998,44.0689725130673,54.479938886418516,18.0,42.12,36.12883340251999,48.407439511423725
289,63.0,63.00000000000001,65.31689716360748,65.31689716361915,32.0,47.95000000000001,41.984411416765816,54.078506628960575,18.0,44.74999999999997,44.38048198856772,50.22515973031971,25.0,47.609999999999985,43.569321970065396,54.09703890425221,17.0,41.66,35.61485855419763,47.92960195583168
290,63.0,63.00000000000001,65.31689716360748,65.31689716361915,31.0,47.63000000000001,41.519724775587314,53.64344708883205,17.0,44.31999999999997,43.98934135913121,49.98584419804091,24.0,47.219999999999985,43.066928052116545,53.70842902065707,16.0,41.19,35.10071803262135,47.448438701032856
291,63.0,63.00000000000001,65.31689716360748,65.31689716361915,31.0,47.31000000000001,41.06771080456323,53.203197762800706,17.0,43.88999999999997,43.576360754990965,49.74400710313751,24.0,46.829999999999984,42.561994735145525,53.31423564381622,16.0,40.72,34.58641842321449,46.96411140087602
292,63.0,63.00000000000001,65.31689716360748,65.31689716361915,31.0,46.99000000000001,40.62839573624793,52.75823345411897,17.0,43.46999999999997,43.14402465110363,49.49912620232095,24.0,46.43999999999998,42.054750746232095,52.91458927243946,16.0,40.25,34.07197002973809,46.47678498422243
293,63.0,63.00000000000001,65.31689716360748,65.31689716361915,31.0,46.67000000000001,40.201783253512055,52.309035294643216,17.0,43.059999999999974,42.68932194565675,49.250729350489344,24.0,46.04999999999998,41.54550380184639,52.50962491388707,16.0,39.78,33.55747383399697,45.98662851178263
294,63.0,63.00000000000001,65.31689716360748,65.31689716361915,30.0,46.34000000000001,39.787795871026525,51.85608747085817,15.0,42.629999999999974,42.2151856824895,48.99833775541085,23.0,45.649999999999984,41.03462949829489,52.09948063992203,16.0,39.31,33.0431392063392,45.49381644502296
295,63.0,63.00000000000001,65.31689716360748,65.31689716361915,28.0,45.99000000000001,39.38610726479292,51.39987128679159,14.0,42.18999999999997,41.71591311472368,48.74135136934838,23.0,45.24999999999998,40.522502638196144,51.68429625841826,16.0,38.84,32.526405157800895,44.99847239756952
296,63.0,63.00000000000001,65.31689716360748,65.31689716361915,28.0,45.64000000000001,38.99617117731605,50.94086158556244,14.0,41.769999999999975,41.197325868208075,48.47928259554927,23.0,44.84999999999998,40.00949487909696,51.2642150111249,16.0,38.38,32.01055776535109,44.50078587464071
297,63.0,63.00000000000001,65.31689716360748,65.31689716361915,28.0,45.290000000000006,38.61739437453019,50.47952644496918,14.0,41.34999999999997,40.659601825165105,48.211646304590836,23.0,44.44999999999998,39.49600174241917,50.83938617870946,16.0,37.92,31.496028877095597,44.000955552074664
298,63.0,63.00000000000001,65.31689716360748,65.31689716361915,27.0,44.93000000000001,38.24917307111812,50.01632626601793,13.0,40.91999999999997,40.10307555868628,47.93790709658187,22.0,44.039999999999985,38.982407873364835,50.40996554999352,15.0,37.45,30.983222241947026,43.49918840800706
299,63.0,63.00000000000001,65.31689716360748,65.31689716361915,27.0,44.57000000000001,37.890896124765575,49.5517129181821,13.0,40.49999999999997,39.52535738746899,47.65759753739777,22.0,43.62999999999998,38.46908553968544,49.9761157521273,15.0,36.98,30.472513478274422,42.99569884817116
300,63.0,63.00000000000001,65.31689716360748,65.31689716361915,27.0,44.21000000000001,37.54197719620399,49.08613010808279,13.0,40.07999999999997,38.92997763309174,47.370262895646746,22.0,43.219999999999985,37.95645160458298,49.53800820269531,15.0,36.51,29.961444077125947,42.490652291622624
301,63.0,63.00000000000001,65.31689716360748,65.31689716361915,26.0,43.84000000000001,37.2018247732405,48.62001249519431,12.0,39.64999999999997,38.31767925201784,47.07546343555932,22.0,42.80999999999998,37.44498820136435,49.09582414416287,15.0,36.05,29.453374281749632,41.984280574646306
302,63.0,63.00000000000001,65.31689716360748,65.31689716361915,25.0,43.46000000000001,36.86981591092597,48.15378371059419,12.0,39.239999999999974,37.68356758215879,46.772663022749484,22.0,42.399999999999984,36.93523123042846,48.64975369327492,15.0,35.6,28.945948869146484,41.47676500212169
303,63.0,63.00000000000001,65.31689716360748,65.31689716361915,24.0,43.07000000000001,36.545273448181554,47.68785400886025,11.0,38.81999999999997,37.03438809167412,46.46146313678047,22.0,41.98999999999998,36.427759697570735,48.199994893620875,15.0,35.15,28.442610980330407,40.96834997287611
304,63.0,63.00000000000001,65.31689716360748,65.31689716361915,24.0,42.68000000000001,36.2274464689307,47.2226176160236,11.0,38.39999999999997,36.37116197493695,46.14148829002176,22.0,41.58999999999998,35.92032148171471,47.746696654366325,15.0,34.71,27.941069450777007,40.459227398291276
305,63.0,63.00000000000001,65.31689716360748,65.31689716361915,24.0,42.290000000000006,35.915581224144994,46.75845158202883,11.0,37.989999999999974,35.69209522617814,45.81232905915934,22.0,41.18999999999998,35.41645511431503,47.29007475456096,15.0,34.28,27.441949749555654,39.94959425780026
306,63.0,63.00000000000001,65.31689716360748,65.31689716361915,23.0,41.89000000000001,35.60898387404228,46.295715972028965,11.0,37.57999999999997,35.00125718655852,45.47365877353996,22.0,40.789999999999985,34.91682182405329,46.83035446062847,15.0,33.85,26.948757972044362,39.4397083797875
307,63.0,63.00000000000001,65.31689716360748,65.31689716361915,23.0,41.49000000000001,35.3069881047812,45.83475407512732,11.0,37.16999999999997,34.299932850697786,45.125177329406014,22.0,40.38999999999998,34.42209032998895,46.36776964886662,15.0,33.43,26.459242666438712,38.92977112767803
308,63.0,63.00000000000001,65.31689716360748,65.31689716361915,23.0,41.09000000000001,35.00895567047402,45.37583709206674,10.0,36.74999999999997,33.58660203162915,44.766555243891105,21.0,39.97999999999998,33.930036404008966,45.902502878239055,15.0,33.01,25.971183409676215,38.41992616691383
309,63.0,63.00000000000001,65.31689716360748,65.31689716361915,23.0,40.70000000000001,34.71147072864133,44.919282987223426,10.0,36.339999999999975,32.86549724476645,44.39755002731665,21.0,39.579999999999984,33.444112838405054,45.43479887479058,15.0,32.61,25.49098758313599,37.910430456307296
310,63.0,63.00000000000001,65.31689716360748,65.31689716361915,22.0,40.31000000000001,34.414099296269896,44.46534270383799,10.0,35.92999999999997,32.13793781219784,44.01794908510705,21.0,39.18999999999998,32.961930561112744,44.96484883330596,15.0,32.22,25.01639441378454,37.40148017361613
311,63.0,63.00000000000001,65.31689716360748,65.31689716361915,22.0,39.93000000000001,34.11643114186994,44.01425706449947,10.0,35.52999999999997,31.402410493934244,43.6275135054721,21.0,38.79999999999998,32.486845212441004,44.49290516442398,15.0,31.83,24.55088647119446,36.89332621469675
312,63.0,63.00000000000001,65.31689716360748,65.31689716361915,22.0,39.55000000000001,33.820915278498,43.56631207535736,10.0,35.129999999999974,30.663217052840192,43.226095319340175,21.0,38.40999999999998,32.01932427580662,44.01922361937679,15.0,31.44,24.095026422995744,36.38621644623808
313,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,39.16000000000001,33.52709729568968,43.12177858705889,10.0,34.729999999999976,29.921799537261666,42.81358171691288,21.0,38.02999999999998,31.556969411211988,43.54400647716086,15.0,31.06,23.646481936675265,35.88033788796598
314,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,38.77000000000001,33.23454512283639,42.68091189416669,10.0,34.32999999999997,29.179618800024738,42.38989722079498,21.0,37.65999999999998,31.100277823993174,43.06746208227585,15.0,30.68,23.208653890777285,35.37593270976479
315,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,38.38000000000001,32.94290754408083,42.243953767753815,10.0,33.92999999999997,28.438141786763698,41.95500593021988,21.0,37.289999999999985,30.652608929051674,42.58986527875315,15.0,30.3,22.782014543068932,34.87324208777836
316,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,38.00000000000001,32.649071767120525,41.81107641952941,10.0,33.52999999999997,27.698829939114002,41.50891321986531,21.0,36.92999999999998,30.211548702080883,42.111444154647614,15.0,29.93,22.36413376323086,34.37244978780704
317,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,37.62000000000001,32.35578379425704,41.38249722289043,10.0,33.129999999999974,26.963128666799623,41.05166810077473,21.0,36.56999999999998,29.78042939556108,41.632495719872544,15.0,29.56,21.95830849429594,33.87379879039215
318,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,37.25000000000001,32.06011453219465,40.95836248595257,10.0,32.729999999999976,26.232457843418633,40.58336555554613,20.0,36.19999999999998,29.35963769926894,41.153327619021326,15.0,29.2,21.562037712772565,33.377478966563984
319,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,36.88000000000001,31.764973750754358,40.538861871804166,10.0,32.32999999999997,25.508203279956607,40.10414590803277,20.0,35.83999999999998,28.946585506681775,40.6741979751658,15.0,28.84,21.178544990019745,32.883743632444926
320,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,36.51000000000001,31.470441734976596,40.12416979679164,10.0,31.92999999999997,24.79170913107267,39.614192737889205,20.0,35.47999999999998,28.544349319607452,40.19542689329544,15.0,28.48,20.80811849221365,32.39285033645981
321,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,36.14000000000001,31.176653518406304,39.71444483609736,10.0,31.529999999999973,24.08427118906845,39.11373243120744,20.0,35.11999999999998,28.153077157504807,39.71733686885412,15.0,28.12,20.45100330065754,31.905059564709344
322,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,35.77000000000001,30.88379125740586,39.30982927853081,10.0,31.129999999999974,23.387131020886297,38.60303400211212,20.0,34.759999999999984,27.772910720477352,39.24025232304566,15.0,27.77,20.104537227066153,31.420576812464198
323,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,35.400000000000006,30.592077119339855,38.9104488195492,10.0,30.729999999999972,22.701470904113,38.08240797822388,20.0,34.399999999999984,27.40398251116233,38.76449968631356,15.0,27.42,19.771782105416705,30.939667853041392
324,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,35.040000000000006,30.298902287087948,38.51635509475588,10.0,30.33999999999997,22.02554513858215,37.55214775464548,20.0,34.04999999999998,27.043548953145024,38.29035067659077,15.0,27.08,19.45000044347524,30.46254403880895
325,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,34.69000000000001,30.004587295289106,38.127583661200774,10.0,29.949999999999974,21.36330730424849,37.01264276756016,20.0,33.70999999999998,26.691754716128504,37.81807957870031,15.0,26.74,19.142179540774414,29.98947734888661
326,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,34.34000000000001,29.71234757845135,37.74421151173894,10.0,29.559999999999974,20.715747707541833,36.464318944577926,20.0,33.36999999999998,26.351602122875196,37.34801878205648,15.0,26.4,18.848372915140025,29.52074219535414
327,63.0,63.00000000000001,65.31689716360748,65.31689716361915,21.0,33.99000000000001,29.422521012452556,37.366299344401384,11.0,29.17999999999997,20.08381263595829,35.90763858700849,20.0,33.02999999999998,26.0231824155679,36.88049970861029,15.0,26.06,18.56572954407965,29.056558332023528
328,63.0,63.00000000000001,65.31689716360748,65.31689716361915,22.0,33.650000000000006,29.13548467019524,36.993891770434146,11.0,28.799999999999972,19.468457296080395,35.34309930950701,20.0,32.68999999999998,25.703702572569018,36.41579495807648,16.0,25.74,18.297155240045324,28.59720627297518
329,63.0,63.00000000000001,65.31689716360748,65.31689716361915,22.0,33.31000000000001,28.851705080836147,36.62701702209345,11.0,28.419999999999973,18.87066306466372,34.77123273126353,20.0,32.359999999999985,25.39614438363261,35.954234237553536,16.0,25.42,18.042738301726402,28.14297117193756
330,63.0,63.00000000000001,65.31689716360748,65.31689716361915,22.0,32.99000000000001,28.565994738355045,36.26557106679685,12.0,28.049999999999972,18.291423136102036,34.192605281000496,21.0,32.04999999999998,25.097794397755912,35.4960914188957,17.0,25.12,17.7998230290857,27.69408928917837
331,63.0,63.00000000000001,65.31689716360748,65.31689716361915,23.0,32.68000000000001,28.28473099907959,35.90949053237068,14.0,27.699999999999974,17.73175869335171,33.60782085234501,21.0,31.73999999999998,24.81175598392089,35.041701714206305,18.0,24.83,17.571592339129378,27.250866502211416
332,63.0,63.00000000000001,65.31689716360748,65.31689716361915,24.0,32.39000000000001,28.005721764907626,35.55875554878663,14.0,27.349999999999973,17.192761873071642,33.01752564587698,22.0,31.439999999999984,24.538250278823483,34.591404755912706,19.0,24.55,17.35839415153432,26.81362192689053
333,63.0,63.00000000000001,65.31689716360748,65.31689716361915,24.0,32.11000000000001,27.729799515733852,35.213280452030276,14.0,26.99999999999997,16.675545444054766,32.422410230928904,22.0,31.139999999999983,24.277531987522472,34.14554413745845,19.0,24.28,17.157785721940137,26.382629422219857
334,63.0,63.00000000000001,65.31689716360748,65.31689716361915,24.0,31.83000000000001,27.460770886307678,34.87297704447482,14.0,26.649999999999974,16.181139725573253,31.82314834465377,22.0,30.839999999999982,24.029909723513523,33.70440844596687,19.0,24.01,16.973090813878272,25.95822935820651
335,63.0,63.00000000000001,65.31689716360748,65.31689716361915,26.0,31.58000000000001,27.19682331918636,34.537816694812946,15.0,26.319999999999972,15.70765424886357,31.22050888752024,23.0,30.55999999999998,23.79289910107559,33.26834676172574,19.0,23.74,16.804704139230736,25.540768636546957
336,63.0,63.00000000000001,65.31689716360748,65.31689716361915,27.0,31.34000000000001,26.942051673326294,34.207777126418016,16.0,25.99999999999997,15.258960907645204,30.61535487209772,24.0,30.28999999999998,23.569868387756372,32.837713177734074,21.0,23.49,16.650204453863687,25.130544309418728
337,63.0,63.00000000000001,65.31689716360748,65.31689716361915,27.0,31.10000000000001,26.69765452241447,33.88284529898581,17.0,25.689999999999973,14.835992814953517,30.00852836954766,25.0,30.029999999999983,23.361332896354302,32.412869351169235,22.0,23.26,16.513001696638916,24.72792015426293
338,63.0,63.00000000000001,65.31689716360748,65.31689716361915,27.0,30.870000000000008,26.461834868040643,33.56295968295233,17.0,25.379999999999974,14.439629360356603,29.401022723774332,25.0,29.779999999999983,23.16497119547651,31.994128743357923,22.0,23.05,16.387933226440524,24.333154602694936
339,63.0,63.00000000000001,65.31689716360748,65.31689716361915,26.0,30.63000000000001,26.2355133525084,33.24806552050621,18.0,25.079999999999973,14.067854696128824,28.79369161619102,26.0,29.53999999999998,22.98140999458424,31.581814107367684,24.0,22.86,16.27573341858054,23.946517563309882
340,63.0,63.00000000000001,65.31689716360748,65.31689716361915,26.0,30.40000000000001,26.0222536552953,32.93817096064891,18.0,24.789999999999974,13.724321344420312,28.18747469475083,26.0,29.30999999999998,22.814123693400134,31.176312565807727,24.0,22.69,16.182897729401116,23.56840584403202
341,63.0,63.00000000000001,65.31689716360748,65.31689716361915,24.0,30.15000000000001,25.81672762382825,32.63317456233666,19.0,24.509999999999973,13.409631806595568,27.5833912341972,27.0,29.089999999999982,22.66073962425963,30.77795820394954,25.0,22.53,16.10715618620207,23.19916920624975
342,63.0,63.00000000000001,65.31689716360748,65.31689716361915,24.0,29.92000000000001,25.624836984021407,32.33309293395987,19.0,24.229999999999972,13.124267592423505,26.982476026540624,27.0,28.87999999999998,22.5245936078384,30.387145856835843,25.0,22.38,16.051893760825227,22.839223509758522
343,63.0,63.00000000000001,65.31689716360748,65.31689716361915,24.0,29.70000000000001,25.443561625556928,32.037883290285144,19.0,23.949999999999974,12.868651448737571,26.385716799943992,27.0,28.66999999999998,22.40609914225724,30.004271774032574,25.0,22.24,16.01468953474761,22.488932897093655
344,63.0,63.00000000000001,65.31689716360748,65.31689716361915,22.0,29.460000000000008,25.275434583783365,31.74755719229005,23.0,23.709999999999972,12.643260861862627,25.794111937181274,30.0,28.48999999999998,22.305694486781867,29.629733954289446,28.0,22.13,15.998925067833976,22.148723786084034
345,63.0,63.00000000000001,65.31689716360748,65.31689716361915,22.0,29.230000000000008,25.117042865928276,31.462066351170517,23.0,23.469999999999974,12.4486984972145,25.20878754094624,30.0,28.319999999999983,22.221055378387533,29.263876796004517,28.0,22.03,16.002276793049127,21.819026280680603
346,63.0,63.00000000000001,65.31689716360748,65.31689716361915,22.0,29.01000000000001,24.967768030733787,31.1813615149193,25.0,23.259999999999973,12.282743152406997,24.630707853656926,31.0,28.16999999999998,22.152812040985776,28.907048979052675,29.0,21.95,16.02527226806203,21.500214353430444
347,63.0,63.00000000000001,65.31689716360748,65.31689716361915,22.0,28.79000000000001,24.829859562728082,30.90545069083046,25.0,23.049999999999972,12.148963791027082,24.060902801275656,31.0,28.019999999999982,22.10444712123617,28.559659503842937,29.0,21.87,16.07122945791679,21.192718834943076
348,63.0,63.00000000000001,65.31689716360748,65.31689716361915,23.0,28.59000000000001,24.69986440066634,30.63428640077983,27.0,22.85999999999997,12.048103045747954,23.500465800471005,32.0,27.889999999999983,22.073657764480437,28.222062322597587,30.0,21.81,16.137655765537474,20.89691243961585
349,63.0,63.00000000000001,65.31689716360748,65.31689716361915,24.0,28.40000000000001,24.57736862418085,30.36782639904874,29.0,22.689999999999973,11.980890415210176,22.950435536635837,34.0,27.779999999999983,22.06100900656083,27.894614063103834,31.0,21.76,16.224875947951343,20.6131678553573
