,X_DATA_RT,X_DATA_F1_RT,X_DATA_F2_RT,X_DATA_F3_RT,Y_DATA_RT,Y_DATA_F1_RT,Y_DATA_F2_RT,Y_DATA_F3_RT,Z_DATA_RT,Z_DATA_F1_RT,Z_DATA_F2_RT,Z_DATA_F3_RT
337,-1.6442184448242188,5.110317442417145,7.00392841523739,8.13765874626385,13.816900253295898,15.77821917295456,15.93756011936588,16.948569738969034,-35.7861328125,-39.677352960205084,-40.6632119382203,-42.804520210526505
338,-2.022634744644165,5.104610705375672,6.765625114156591,8.189061873136403,17.83948516845703,15.819871995449066,15.87568627321918,16.926810763714066,-37.94991683959961,-39.64549665222169,-40.47020092495191,-42.769754019931874
339,-2.022634744644165,5.091402590274812,6.522402355599769,8.22877014644721,17.83948516845703,15.83710830450058,15.82322521949736,16.90336145660206,-37.94991683959961,-39.632968347167974,-40.27426230510778,-42.730888486796566
340,-2.193915605545044,5.076481666564942,6.272711552626642,8.256815113682183,14.83232593536377,15.824273021221162,15.77374093711809,16.87833824343045,-35.24589920043945,-39.59339986572266,-40.081818335366535,-42.687981184827585
341,-2.193915605545044,5.074586937427521,6.013448708024937,8.273171653378032,14.83232593536377,15.791278760433197,15.733286809734482,16.851976473996107,-35.24589920043945,-39.546187379455574,-39.89557505767681,-42.64111293881835
342,-2.1684086322784424,5.072947278022767,5.749035275038003,8.277916316071542,14.059425354003906,15.750555493831634,15.69596016628374,16.824379822226263,-38.195068359375,-39.52846658477784,-39.71363377869458,-42.59035400187512
343,-2.3093650341033936,5.069898054599762,5.480140205832879,8.271085184743102,13.864676475524902,15.707884738445282,15.661522550247776,16.795655245551753,-37.665016174316406,-39.50544526824952,-39.53644448905669,-42.53577043794563
344,-2.3093650341033936,5.04085828781128,5.214883456932481,8.25294874136173,13.864676475524902,15.687030770778655,15.623416832350271,16.765772851200325,-37.665016174316406,-39.471789262390146,-39.3676683491814,-42.477499369663484
345,-2.3654983043670654,5.0074379038810735,4.947490004983299,8.223624401457293,13.573891639709473,15.66073183774948,15.588370124903614,16.734825465191662,-37.42233657836914,-39.44734334716797,-39.201461579562064,-42.415559610442145
346,-2.5859835147857666,4.97181266784668,4.677494094064703,8.183210070127435,16.44964599609375,15.66319044828415,15.55541687329215,16.70288303331647,-34.49715042114258,-39.39364557037354,-39.04157291021931,-42.350027197264524
347,-2.5859835147857666,4.936187431812287,4.4055169666857426,8.131888330495613,16.44964599609375,15.665649058818817,15.52457114779069,16.67002575943573,-34.49715042114258,-39.33994779357911,-38.8880541502535,-42.28101970651949
348,-2.5859835147857666,4.8948010110855105,4.133813685613556,8.069919287720902,16.44964599609375,15.665999991893768,15.498076845999806,16.636350165715392,-34.49715042114258,-39.2830054260254,-38.74281638032166,-42.20865489292398
