,X_DATA_RT,X_DATA_F1_RT,X_DATA_F2_RT,X_DATA_F3_RT,Y_DATA_RT,Y_DATA_F1_RT,Y_DATA_F2_RT,Y_DATA_F3_RT,Z_DATA_RT,Z_DATA_F1_RT,Z_DATA_F2_RT,Z_DATA_F3_RT
57,-1.7492358684539795,-1.714447494210868,-1.7938412013862484,-2.285211340219956,23.416614532470703,22.218745132972455,21.510755024044233,21.637800863370394,-28.781713485717773,-31.171922881027747,-30.6191636217943,-30.788443369721758
58,-1.726217269897461,-1.7146469819343697,-1.7924902456243506,-2.2926650402626505,23.328086853027344,22.237547535007284,21.768129563585457,21.893423406888566,-28.609256744384766,-31.12848786176261,-30.959169174894154,-31.15796152262212
59,-1.726217269897461,-1.7148398200670878,-1.7892702902317135,-2.297801546612695,23.328086853027344,22.255723190307616,22.00991309687028,22.132438262255636,-28.609256744384766,-31.086500676472983,-31.273036688988487,-31.50318340643692
60,-1.7670214176177979,-1.7156952560925094,-1.7844127504635214,-2.3006656518720217,23.145404815673828,22.27030813498575,22.23648588463034,22.355078838143637,-28.486846923828125,-31.04388340183946,-31.56094139079176,-31.82434435018044
61,-1.6273815631866455,-1.714270841690802,-1.7781336288422889,-2.301314153073198,23.26854705810547,22.286408762778006,22.448226566120727,22.561624444603016,-28.457042694091797,-31.002160164617724,-31.82314368971828,-32.12173776772921
62,-1.7226853370666504,-1.714404405109466,-1.7706293981577013,-2.2998143363919445,23.238449096679688,22.30152051410978,22.645521925182084,22.75239591135683,-28.553897857666016,-30.963298858158172,-32.05998932063291,-32.39571028735209
63,-1.7226853370666504,-1.714533794671297,-1.7620813358156597,-2.2962421155139983,23.238449096679688,22.316160023212433,22.828775366427156,22.92775109301162,-28.553897857666016,-30.925651967525482,-32.27191543547988,-32.64665664211691
64,-1.6414034366607666,-1.7134087122403658,-1.7526608196730684,-2.290680553435233,23.489051818847656,22.33420451237605,22.99841073070683,23.088080833447833,-28.666015625,-30.89088833148663,-32.45945099731522,-32.87501507527133
65,-1.5444111824035645,-1.7108481436064749,-1.7425203984118254,-2.2832187973627405,23.611230850219727,22.353553396282773,23.154886296273606,23.233806035842658,-28.576868057250977,-30.855827418240633,-32.62320692097713,-33.081263885171126
66,-1.5444111824035645,-1.7083640098571777,-1.7317866374430142,-2.27395148801896,23.611230850219727,22.372324701565415,23.298698432578572,23.365375702211292,-28.576868057250977,-30.82181309941989,-32.76385945754428,-33.2659191365094
67,-1.5444111824035645,-1.7059529388652128,-1.7205671399092324,-2.262979255826471,23.611230850219727,22.390543909633863,23.430361820795216,23.483265672738117,-28.576868057250977,-30.78879920174094,-32.88213639035292,-33.4295336604132
68,-1.5226466655731201,-1.7032963262088057,-1.7089595023775506,-2.2504092447602084,23.638652801513672,22.408632444298785,23.550392737957985,23.587976959972565,-28.55731773376465,-30.756458890610848,-32.97881221001176,-33.572695830257516
69,-1.5226466655731201,-1.700715616771153,-1.6970534326994804,-2.236354456236529,23.638652801513672,22.42620416368757,23.659305847857965,23.680032873015968,-28.55731773376465,-30.725042588370187,-33.054703437262326,-33.69602664688908
70,-1.6271636486053467,-1.6996796735575501,-1.6849341424697906,-2.2209313045210917,23.61190414428711,22.442904163414322,23.757612445685663,23.75997545213241,-28.728574752807617,-30.696923323080572,-33.11066753375254,-33.800176262350384
71,0.28243064880371094,-1.6721503635247548,-1.672634008822924,-2.204253817607524,19.13153076171875,22.396912866168552,23.845685850059862,23.828358965409745,-32.839088439941406,-30.726675616370308,-33.14772738077826,-33.885823318472376
72,0.28243064880371094,-1.645375281164091,-1.6600279386610952,-2.1864263216920197,19.13153076171875,22.35218160446376,23.923515385122027,23.88573862954546,-32.839088439941406,-30.755612778337035,-33.16728886381001,-33.9536786283295
73,0.11089658737182617,-1.6216418775352273,-1.6468518588786412,-2.1675405905333918,20.287574768066406,22.324281512080013,23.990789453360858,23.93266137487628,-31.643604278564453,-30.767612663475244,-33.17104462266639,-34.00448615580466
74,0.11089658737182617,-1.5985413646698,-1.6328394611979473,-2.147678979994639,20.287574768066406,22.29712542215983,24.047265156628715,23.969664127081845,-31.643604278564453,-30.77929255167643,-33.16061721383151,-34.03901586282969
75,-3.145901679992676,-1.618901368818785,-1.6178751882637028,-2.1269204366943915,21.22405433654785,22.2830060657702,24.092922356326476,23.997275669648477,-32.3100471496582,-30.799434059544613,-33.13745846266711,-34.058055360839845
76,-2.3790459632873535,-1.628773376539156,-1.6021349929133144,-2.1053473342136786,21.629545211791992,22.27451956117308,24.12793905318598,24.016018805805423,-32.94141387939453,-30.827251979282924,-33.10298893316543,-34.06240643653153
77,-2.3790459632873535,-1.6383922558564405,-1.5860011028204346,-2.0830494573216916,21.629545211791992,22.26625065925794,24.152659109414582,24.026412045127376,-32.94141387939453,-30.854356619027946,-33.058665531441655,-34.05288369737599
78,-2.3790459632873535,-1.647767619241642,-1.5698451098791255,-2.060122328454645,21.629545211791992,22.258191096631787,24.167517958761888,24.028969569989528,-32.94141387939453,-30.8807750653617,-33.005930022297896,-34.03031220440342
79,-3.243302822113037,-1.6677118092775345,-1.5540014858730244,-2.0366638699321573,22.681228637695312,22.26347906589508,24.173010631160523,24.02420051094442,-30.61863136291504,-30.877498269081116,-32.946078319985325,-33.99552355637484
80,-3.4712631702423096,-1.6899778754622847,-1.5388488266266396,-2.0127747239419045,22.59197425842285,22.267534562099126,24.169730168381555,24.012609215304096,-30.285152435302734,-30.870185357552987,-32.88010638550146,-33.94935012515383
81,-3.775676727294922,-1.7154132273139022,-1.5248238757072405,-1.9885601022085106,22.34322738647461,22.268457645323217,24.158341309785175,23.99469523851415,-30.592554092407227,-30.866799610417065,-32.80872932682484,-33.892618667220546
82,-3.775676727294922,-1.7402356791209026,-1.512378569320568,-1.9641283560544722,22.34322738647461,22.269358485578053,24.139493254389034,23.970951610578194,-30.592554092407227,-30.863495447549475,-32.73256392872539,-33.82614535583796
83,-3.9387753009796143,-1.7664087698573159,-1.5019408483110144,-1.9395882442701833,22.231199264526367,22.268904209136963,24.11378977921407,23.941862507431733,-30.898927688598633,-30.863917259942916,-32.65223294766496,-33.75073271955174
84,-3.9387753009796143,-1.791966023164637,-1.493899016868024,-1.915047906497986,22.231199264526367,22.26846062155331,24.081802364199415,23.90790132204229,-30.898927688598633,-30.864329147338868,-32.568370489578044,-33.667168004669094
85,-4.56232213973999,-1.8241794663806294,-1.4886123310383879,-1.890614885312595,22.207876205444336,22.267756151598554,24.044077868706395,23.869529011261072,-31.01719093322754,-30.86610660996548,-32.48161134922333,-33.576222039007185
86,-4.56232213973999,-1.8556523706721164,-1.4864380043237573,-1.8663966677466433,22.207876205444336,22.2670678763554,24.001143954237435,23.827192611273542,-31.01719093322754,-30.867843211382286,-32.392576002791294,-33.478648040329944
87,-4.56232213973999,-1.8864099816842512,-1.4877233606989562,-1.842501141482217,22.207876205444336,22.266395243731413,23.953511978205754,23.781323851869065,-31.01719093322754,-30.869540344585072,-32.301859368678,-33.37518046629559
88,-4.861481189727783,-1.9198377480667628,-1.4927760304306883,-1.8190364303058533,22.24061393737793,22.266105566131934,23.90167859430054,23.732338031422785,-30.93602752685547,-30.870287391576873,-32.21002061379025,-33.26653382996969
89,-5.129692554473877,-1.9555028014712863,-1.5018725951929495,-1.7961108091214149,22.114200592041016,22.26441773308648,23.8461237453134,23.68063317020273,-30.8392391204834,-30.869942410786948,-32.11757255479704,-33.15340162372289
